Unnamed: 0,ID,Url,original_text,gpt.4.1.mini_stance,Date,Topic
63947,63947,http://twitter.com/MLBactuary/statuses/1866879676838228311,"An actual newspaper would have facts, not random crap like “Luigi’s Unhappy Meal” and “Grimace Reaper”. He executed a father of 2 from behind and NY Post is trying to make McDonald’s puns for a cheap laugh at the expense of the family. Hope this helps.",1,12/11/2024 16:16,5
63956,63956,http://twitter.com/JakePaulEx/statuses/1866879467332751522,"Yes, but unlike the unibomber, Luigi Mangione considered using a bomb to kill UnitedHealthcare CEO Brian Thompson, but went against it to protect the lives of innocent people",1,12/11/2024 16:15,5
63985,63985,http://twitter.com/JumpOutRetard/statuses/1866878503645544725,"Difference between self defense and murder. Its simple KR defended himself, while Luigi the loser nutjob stalked a man and murdered him in cold blood because he got shafted by a company. Good grief you brainless troglodytes are mask off and it’s terrifying. Should be locked up.",1,12/11/2024 16:11,12
64026,64026,http://twitter.com/OriginalBXBombr/statuses/1866876710420963517,"If you celebrate Luigi, I hope you find what’s missing in your life",1,12/11/2024 16:04,8
64038,64038,http://twitter.com/howdydarlin123/statuses/1866876262926446947,"You're not anonymous, you're just not a murderer

don't be like $LUIGI",1,12/11/2024 16:02,3
64054,64054,http://twitter.com/essenviews/statuses/1866875673224089916,UnitedHealth CEO Andrew Witty says that the company will continue the legacy of Brian Thompson and will combat 'unnecessary' care for sustainability reasons.,1,12/11/2024 16:00,7
64143,64143,http://twitter.com/RandyMnguy/statuses/1866872259035406714,"2 sons have no father now, Luigi is a piece of shit…",1,12/11/2024 15:46,3
64232,64232,http://twitter.com/Phil431274082/statuses/1866868592047951957,"I’m certain that the same people who cheer for terrorists are the ones fantasizing over Brian Thompson’s murderer. 
You don’t praise someone for murdering the CEO of a healthcare provider in cold blood. The dehumanization is appalling!

It’s a war on capitalism!!💰",1,12/11/2024 15:32,14
64361,64361,http://twitter.com/Sierra5200/statuses/1866863835312697770,PARENTS BEWARE….this is what your child will learn at Penn….Extremist Fucktard UPenn Professor Julia Alekaeyeva celebrating the murder of UnitedHealthCare CEO by a Penn graduate. BUNCH OF FUCKING COWARDS,1,12/11/2024 15:13,1
64446,64446,http://twitter.com/walsh_packard/statuses/1866860071293997191,"Luigi Mangione shot a man in the back, like a coward, just because the man was head of a company that wouldn't give Luigi's rich family free money.",1,12/11/2024 14:58,0
64451,64451,http://twitter.com/amandatalks__/statuses/1866859872240931113,hi hello brian thompson is an innocent life! hope that clears things up.,1,12/11/2024 14:57,4
64480,64480,http://twitter.com/richhousesurge1/statuses/1866858877712732517,"Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.",1,12/11/2024 14:53,11
64482,64482,http://twitter.com/jenelle_sequea/statuses/1866858722342932717,"The problem with Luigi Mangione is that he thought he could correctly judge CEO Brian Thompson for his sins and bring retribution for them. 

Jesus would not have any of that. Jesus saw us all as worthy of death and hell. Jesus saw us all as dead in our sins. Jesus does not think…",1,12/11/2024 14:52,0
64514,64514,http://twitter.com/AlleghenyTyrant/statuses/1866857323077173440,"Luigi IS the rich. He attended private school, and an Ivy league college. His family was wealthy. Brian Thompson's father worked on grain elevators, and Brian attended public schools and the University of Iowa. Was he wealthy? Yeah, but he worked his way up to that, unlike Luigi.",1,12/11/2024 14:47,3
64552,64552,http://twitter.com/BellaFrostTS/statuses/1866855804034482390,"Thoughtful and kind.
He's done nothing wrong, free Luigi!!!!",1,12/11/2024 14:41,8
64570,64570,http://twitter.com/Preza68m/statuses/1866855108765429770,"There is nothing heroic or justified about shooting a father of two in the back. 

Claims denied by the health insurance industry are irrelevant. Blame Obamacare.

Mangione is a killer and should be treated like a killer. He’s no folk hero.",1,12/11/2024 14:38,10
64577,64577,http://twitter.com/EuwR/statuses/1866854900329746824,"I find it absurd that in the USA murderers are turned into heroes and victims into perpetrators! Mangione is nothing but a brutal killer with no feelings for a father of two!

I hope that the criminal law puts him in prison for at least 40 years and thereby sets an example!",1,12/11/2024 14:37,10
64628,64628,http://twitter.com/DaveBarnes45774/statuses/1866853082878857259,"You are witnessing the rise of the latest narrative by the left to glorify Luigi Mangione as a ""Robin Hood"" style hero, rather than the cold blooded k*ller he is. 

If you're a seasoned adult, at some point you have had a run in with your insurance company for something. That…",1,12/11/2024 14:30,0
64658,64658,http://twitter.com/WayneStambaugh3/statuses/1866851761920569433,"Brian Thompson was SHOT IN THE BACK by a fuckin deranged COWARD!
Jordan Neely was a deranged punk that wanted to kill people on the subway!
If you can't tell the difference then you're just a fuckin idiot!",1,12/11/2024 14:25,4
64695,64695,http://twitter.com/W0odrow_/statuses/1866850125781381152,"HE WAS BASED
(he also played portal which is also based)",1,12/11/2024 14:18,19
64707,64707,http://twitter.com/Lawrenc28999301/statuses/1866849477828522189,Look stupid no matter what hs beef was with UNITED HEALTHCARE it's no justification for shooting a man in the #BACK & this punk Luigi Mangione family probably has more money than the CEO BRIAN THOMPSON he cowardly killed & certainly more money than you DUMMIES who glorify him!,1,12/11/2024 14:16,5
64717,64717,http://twitter.com/VickieErb14/statuses/1866849093684805678,"Disturbingly, a vocal fringe has cheered the murder of the CEO of UnitedHealthcare, write Yale SOM leadership expert Jeffrey Sonnenfeld and co-author Steven Tia…

Source: Yale Insights",1,12/11/2024 14:14,1
64766,64766,http://twitter.com/Marc_San3/statuses/1866847037586805043,"The amount of idiots we have in this country celebrating the death of #Thompson is unbelievable. Killing someone is not the way to solve a problem. A problem that most of the people backing the killer can’t even elaborate because they don’t even understand it. 

#UnitedHealthcare",1,12/11/2024 14:06,14
64795,64795,http://twitter.com/space_toast_/statuses/1866845781543752033,"You're in a bubble, the public absolutely does not support the assassination of some guy who worked his way up from the bottom and has 2 kids

And FWIW Brian Thompson was worth less than 50 mil and United healthcare profits are less than 1% of their revenues",1,12/11/2024 14:01,11
64820,64820,http://twitter.com/shreyab4mondal/statuses/1866844732846116993,Brian was the dad of 2 kids but somehow Luigi is now the National Daddy,1,12/11/2024 13:57,3
64830,64830,http://twitter.com/DianeRoseGreco1/statuses/1866844178472214629,Whats eating Luigi? Condolences to Thompson family & Mangione’s family from the fallout #mentalhealth When the all American lifestyle goes AWOL,1,12/11/2024 13:55,0
64852,64852,http://twitter.com/CAM_17_EDWARDS/statuses/1866843259865076032,"NO I WON’T CALM DOWN

FUCK LUIGI MANGIONE AND FUCK YOU",1,12/11/2024 13:51,0
64957,64957,http://twitter.com/Nichole05507742/statuses/1866838180869312538,"Unfortunately, we cannot comment on news reports regarding Luigi Mangione. We only know what we have read in the media,” the statement reads. “Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson, and we ask people to pray…",1,12/11/2024 13:31,0
64971,64971,http://twitter.com/veritas763/statuses/1866837473109872916,"Brian Thompson’s family had 100 law enforcement officers, including snipers, at his funeral to protect them after getting death threats which were inspired by your Romeo. You are a genuinely gross person.",1,12/11/2024 13:28,4
65001,65001,http://twitter.com/SamuelGabrielSG/statuses/1866835914804056254,"what if your praising of Luigi inspires copy cats?  in behavior modification techniques we would call this positive reinforcement.

So an assasain shoots an innocent person  and yourself and the media heaps praise on him and you think that…",1,12/11/2024 13:22,3
65010,65010,http://twitter.com/naaycoqui/statuses/1866835257103695958,"if someone supports the death of brian thompson, they have no right saying neely's was unjust, thats not a false dichotomy",1,12/11/2024 13:19,4
65053,65053,http://twitter.com/Hyperbaly/statuses/1866832762952618130,"Insurance executives would not need security if the media and morons did not celebrate a murderer. People who celebrate Mangione are celebrating OJ Simpson, a killer.",1,12/11/2024 13:09,10
65079,65079,http://twitter.com/_albei/statuses/1866831356979802141,Trying to ruin a little girls special night because you want to ask her about allegations as a grown up is weird AF! She is a kid! And in the same sentence you’re asking for Luigi to be released who really took someone’s life! Madness!,1,12/11/2024 13:04,3
65287,65287,http://twitter.com/PriDFar1/statuses/1866817595120423124,"Too many people are trying to justify & find a medical excuse for Brian Thompson’s cold blooded killer’s crime. 

Shooting Thompson in the back never even gave him a chance to fight. 

Disgusting. 

No excuses.",1,12/11/2024 12:09,4
65330,65330,http://twitter.com/voicesmatter92/statuses/1866814605529350410,So we've got all the details on the life of Luigi. Now what information do we have on Larry the man who debased a hero of the American people? #LuigiMangione #FindtheTraitor,1,12/11/2024 11:57,3
65350,65350,http://twitter.com/bradieb3/statuses/1866812913417076788,"Good Wednesday folks, to begin if you were a part of those who praised Luigi the UnitedHealth *ssassin or got 'h*t *ssassin' trending yesterday then YOU have a huge issue in mental health and YOU will live your afterlife in the depths of Satan's fiery furnace unless you see the…",1,12/11/2024 11:50,5
65462,65462,http://twitter.com/JefferyMelton12/statuses/1866802210111094805,LEAST HE WAS AN AMERICAN THAT EARNED MONEY. ZELYNSKI HAS DONE NOTHING FOR AMERICA. GET YOUR PRIORITIES STRAIT LUIGI. WHY DIDNT YOU FLY TO UKRAINE AND MURDER SOMEONE THAT ACTUALLY HURTS THE COUNTRY,1,12/11/2024 11:08,5
65496,65496,http://twitter.com/Lahzinaa/statuses/1866799274937257985,Both were innocent. Kyle shot pedos trying to attack him. Luigi shot a leech who made money through causing innocent people to suffer and die.,1,12/11/2024 10:56,12
65536,65536,http://twitter.com/H2O_HaveToOpine/statuses/1866795273424679053,"Must-Listen: Civil Rights Commissioner Peter Kirsanow blasts BLM for their calls for protesting the Daniel Penny verdict, and offers analysis of the murder of UHC CEO Brian Thompson--along with the evil reactions of those who actually support the murderer and condemn the victim.…",1,12/11/2024 10:40,11
65537,65537,http://twitter.com/MaeTellu/statuses/1866795208014434376,"Brian Thompson, a man from a modest background who was 2x valedictorian and worked his way up to CEO, was killed by a valedictorian from a wealthy family who hated capitalism and achieved nothing but a heinous crime.",1,12/11/2024 10:40,19
65545,65545,http://twitter.com/JamesDunlap2020/statuses/1866794603434873214,That's because the propagandists that are hailing Luigi a hero are the same type brainwashed idiots that went to the same schools where anti America and anti capitalism curriculum is taught,1,12/11/2024 10:38,3
